Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
ORGANIC,Pakistan,38,MALE,BACHELOR,BUSINESSMAN,HEALTHCARE,68000,NEGATIVE,Yes,1,0,NOVICE,NOVICE,MEDIUM,242000,COLD,19
PAID,Brazil,19,OTHER,BACHELOR,OTHER,FINANCE,56000,NEGATIVE,Yes,1,0,BASIC,NOVICE,MEDIUM,604000,COLD,15
OTHER,Pakistan,23,FEMALE,MASTER,OTHER,TECHNOLOGY,68000,NEGATIVE,Yes,1,0,BASIC,NOVICE,SMALL,154000,COLD,28
REFERRAL,France,26,MALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,52000,NEGATIVE,Yes,1,0,EXPERT,BASIC,MEDIUM,641000,COLD,15
ORGANIC,China,30,FEMALE,MASTER,EMPLOYEE,HEALTHCARE,68000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,982000,COLD,23
REFERRAL,France,21,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,57000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,918000,COLD,10
OTHER,Pakistan,36,FEMALE,MASTER,EMPLOYEE,FINANCE,42000,NEGATIVE,Yes,1,0,BASIC,NOVICE,MEDIUM,856000,COLD,12
OTHER,India,23,MALE,BACHELOR,OTHER,FINANCE,72000,NEGATIVE,Yes,2,0,BASIC,BASIC,MEDIUM,494000,COLD,19
REFERRAL,India,34,FEMALE,BACHELOR,EMPLOYEE,HEALTHCARE,55000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,MEDIUM,803000,COLD,21
REFERRAL,China,22,FEMALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,20000,NEGATIVE,Yes,1,0,NOVICE,BASIC,SMALL,708000,COLD,23
OTHER,France,28,OTHER,PhD,EMPLOYEE,TECHNOLOGY,40000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,868000,COLD,28
OTHER,Germany,27,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,59000,NEGATIVE,Yes,1,0,NOVICE,NOVICE,MEDIUM,154000,COLD,17
REFERRAL,Pakistan,37,OTHER,BACHELOR,OTHER,TECHNOLOGY,46000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,298000,COLD,14
PAID,Germany,34,FEMALE,MASTER,OTHER,TECHNOLOGY,22000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,MEDIUM,423000,COLD,11
ORGANIC,Pakistan,33,OTHER,PhD,BUSINESSMAN,TECHNOLOGY,59000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,538000,COLD,36
OTHER,India,37,MALE,MASTER,BUSINESSMAN,HEALTHCARE,20000,NEGATIVE,Yes,1,0,NOVICE,EXPERT,SMALL,151000,COLD,20
ORGANIC,China,22,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,96000,NEGATIVE,Yes,1,0,BASIC,NOVICE,SMALL,151000,COLD,40
PAID,Brazil,36,OTHER,BACHELOR,EMPLOYEE,TECHNOLOGY,48000,NEUTRAL,No,2,0,BASIC,NOVICE,MEDIUM,558000,COLD,41
ORGANIC,Brazil,22,OTHER,MASTER,OTHER,FINANCE,98000,NEGATIVE,Yes,2,0,NOVICE,EXPERT,MEDIUM,744000,COLD,11
REFERRAL,China,27,OTHER,MASTER,OTHER,TECHNOLOGY,86000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,256000,COLD,29
REFERRAL,China,36,OTHER,BACHELOR,UNEMPLOYED,FINANCE,68000,NEGATIVE,Yes,1,0,NOVICE,NOVICE,MEDIUM,985000,COLD,19
ORGANIC,China,36,MALE,MASTER,BUSINESSMAN,FINANCE,31000,NEGATIVE,Yes,2,0,NOVICE,BASIC,MEDIUM,955000,COLD,11
PAID,China,27,OTHER,MASTER,OTHER,FINANCE,47000,NEUTRAL,No,1,0,EXPERT,BASIC,MEDIUM,667000,COLD,39
ORGANIC,Pakistan,24,FEMALE,BACHELOR,OTHER,HEALTHCARE,36000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,182000,COLD,19
OTHER,Brazil,19,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,95000,NEGATIVE,Yes,2,0,EXPERT,NOVICE,MEDIUM,920000,COLD,28
PAID,Brazil,20,OTHER,MASTER,EMPLOYEE,HEALTHCARE,57000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,685000,COLD,31
OTHER,China,30,MALE,MASTER,BUSINESSMAN,FINANCE,38000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,652000,COLD,14
ORGANIC,Pakistan,20,OTHER,MASTER,OTHER,FINANCE,61000,NEGATIVE,Yes,1,0,BASIC,EXPERT,MEDIUM,936000,COLD,11
ORGANIC,China,27,MALE,PhD,BUSINESSMAN,TECHNOLOGY,76000,NEGATIVE,Yes,1,0,NOVICE,BASIC,MEDIUM,562000,COLD,18
OTHER,Pakistan,33,FEMALE,BACHELOR,BUSINESSMAN,HEALTHCARE,91000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,580000,COLD,21
REFERRAL,China,22,MALE,MASTER,BUSINESSMAN,HEALTHCARE,85000,NEGATIVE,Yes,2,0,BASIC,NOVICE,SMALL,881000,COLD,11
OTHER,China,35,MALE,MASTER,OTHER,HEALTHCARE,89000,NEUTRAL,No,2,0,BASIC,EXPERT,MEDIUM,294000,COLD,33
REFERRAL,India,27,FEMALE,BACHELOR,UNEMPLOYED,FINANCE,39000,NEGATIVE,No,2,0,NOVICE,EXPERT,SMALL,924000,COLD,37
REFERRAL,India,25,OTHER,MASTER,EMPLOYEE,FINANCE,96000,NEGATIVE,Yes,1,0,EXPERT,NOVICE,SMALL,593000,COLD,34
REFERRAL,France,36,OTHER,PhD,UNEMPLOYED,HEALTHCARE,21000,NEGATIVE,Yes,1,0,BASIC,NOVICE,SMALL,260000,COLD,22
REFERRAL,China,33,MALE,PhD,EMPLOYEE,TECHNOLOGY,27000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,SMALL,257000,COLD,17
ORGANIC,France,35,MALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,23000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,567000,COLD,17
ORGANIC,Pakistan,37,OTHER,PhD,UNEMPLOYED,HEALTHCARE,72000,NEUTRAL,No,1,0,NOVICE,EXPERT,SMALL,676000,COLD,40
PAID,China,19,OTHER,BACHELOR,BUSINESSMAN,FINANCE,64000,NEUTRAL,Yes,1,0,BASIC,EXPERT,MEDIUM,931000,COLD,37
OTHER,China,34,MALE,BACHELOR,OTHER,FINANCE,49000,NEGATIVE,No,1,0,NOVICE,NOVICE,SMALL,106000,COLD,41
ORGANIC,Brazil,28,OTHER,PhD,EMPLOYEE,TECHNOLOGY,89000,NEGATIVE,Yes,2,0,NOVICE,BASIC,MEDIUM,682000,COLD,28
ORGANIC,Brazil,21,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,29000,NEUTRAL,No,1,0,EXPERT,NOVICE,MEDIUM,728000,COLD,38
ORGANIC,China,26,MALE,PhD,EMPLOYEE,TECHNOLOGY,61000,NEUTRAL,Yes,2,0,BASIC,EXPERT,MEDIUM,111000,COLD,32
ORGANIC,Pakistan,31,OTHER,MASTER,UNEMPLOYED,TECHNOLOGY,45000,NEUTRAL,Yes,1,0,BASIC,NOVICE,MEDIUM,921000,COLD,41
OTHER,France,20,MALE,MASTER,OTHER,FINANCE,27000,NEGATIVE,Yes,2,0,EXPERT,BASIC,MEDIUM,978000,COLD,17
PAID,Germany,22,FEMALE,BACHELOR,OTHER,FINANCE,78000,NEGATIVE,No,1,0,NOVICE,BASIC,MEDIUM,620000,COLD,31
PAID,Brazil,37,FEMALE,MASTER,OTHER,FINANCE,41000,NEGATIVE,Yes,2,0,NOVICE,BASIC,MEDIUM,497000,COLD,25
OTHER,Pakistan,34,FEMALE,PhD,OTHER,TECHNOLOGY,23000,NEGATIVE,Yes,1,0,NOVICE,EXPERT,MEDIUM,363000,COLD,23
PAID,Germany,21,MALE,BACHELOR,OTHER,HEALTHCARE,48000,NEGATIVE,Yes,2,0,EXPERT,BASIC,MEDIUM,588000,COLD,10
PAID,Brazil,20,FEMALE,MASTER,OTHER,HEALTHCARE,96000,NEUTRAL,Yes,1,0,NOVICE,NOVICE,SMALL,140000,COLD,35
PAID,Germany,32,MALE,MASTER,EMPLOYEE,FINANCE,33000,NEGATIVE,Yes,2,0,NOVICE,BASIC,SMALL,586000,COLD,35
REFERRAL,India,36,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,96000,NEUTRAL,Yes,1,0,BASIC,NOVICE,MEDIUM,805000,COLD,41
REFERRAL,France,18,FEMALE,PhD,OTHER,TECHNOLOGY,49000,NEGATIVE,Yes,1,0,NOVICE,BASIC,MEDIUM,854000,COLD,25
REFERRAL,Brazil,25,FEMALE,BACHELOR,UNEMPLOYED,HEALTHCARE,22000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,MEDIUM,476000,COLD,22
PAID,France,32,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,52000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,MEDIUM,743000,COLD,14
ORGANIC,Germany,30,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,31000,NEGATIVE,Yes,2,0,BASIC,NOVICE,SMALL,539000,COLD,23
REFERRAL,India,31,FEMALE,MASTER,OTHER,TECHNOLOGY,26000,NEUTRAL,Yes,2,0,BASIC,NOVICE,SMALL,397000,COLD,35
OTHER,Pakistan,37,FEMALE,BACHELOR,BUSINESSMAN,FINANCE,53000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,646000,COLD,16
ORGANIC,France,39,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,86000,NEGATIVE,Yes,1,0,BASIC,NOVICE,MEDIUM,281000,COLD,25
PAID,China,27,OTHER,PhD,BUSINESSMAN,FINANCE,55000,NEGATIVE,Yes,1,0,EXPERT,NOVICE,SMALL,999000,COLD,22
OTHER,India,31,FEMALE,MASTER,BUSINESSMAN,HEALTHCARE,78000,NEGATIVE,Yes,1,0,NOVICE,EXPERT,MEDIUM,871000,COLD,35
OTHER,China,24,FEMALE,MASTER,EMPLOYEE,TECHNOLOGY,45000,NEUTRAL,No,1,0,BASIC,NOVICE,MEDIUM,728000,COLD,32
OTHER,Pakistan,34,FEMALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,36000,NEGATIVE,Yes,1,0,NOVICE,NOVICE,MEDIUM,661000,COLD,28
ORGANIC,Pakistan,37,MALE,PhD,BUSINESSMAN,TECHNOLOGY,55000,NEUTRAL,No,2,0,NOVICE,NOVICE,SMALL,165000,COLD,42
OTHER,Brazil,23,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,85000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,MEDIUM,537000,COLD,15
REFERRAL,France,39,MALE,BACHELOR,EMPLOYEE,FINANCE,73000,NEGATIVE,Yes,1,0,NOVICE,BASIC,SMALL,597000,COLD,15
PAID,France,26,MALE,PhD,OTHER,FINANCE,80000,NEGATIVE,Yes,1,0,NOVICE,EXPERT,MEDIUM,814000,COLD,14
OTHER,France,32,FEMALE,MASTER,OTHER,TECHNOLOGY,59000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,923000,COLD,29
PAID,Germany,36,OTHER,MASTER,UNEMPLOYED,FINANCE,84000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,606000,COLD,19
REFERRAL,India,20,OTHER,MASTER,EMPLOYEE,HEALTHCARE,49000,NEUTRAL,No,2,0,NOVICE,EXPERT,MEDIUM,885000,COLD,40
OTHER,Pakistan,20,MALE,MASTER,OTHER,TECHNOLOGY,89000,NEGATIVE,Yes,1,0,NOVICE,BASIC,MEDIUM,522000,COLD,20
ORGANIC,Brazil,26,OTHER,PhD,EMPLOYEE,HEALTHCARE,43000,NEUTRAL,Yes,1,0,EXPERT,BASIC,MEDIUM,932000,COLD,39
PAID,Brazil,29,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,75000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,MEDIUM,903000,COLD,31
REFERRAL,France,26,MALE,BACHELOR,OTHER,TECHNOLOGY,22000,NEGATIVE,Yes,2,0,BASIC,BASIC,MEDIUM,364000,COLD,27
OTHER,China,26,MALE,BACHELOR,OTHER,TECHNOLOGY,83000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,135000,COLD,20
PAID,Pakistan,18,MALE,MASTER,OTHER,FINANCE,75000,NEUTRAL,No,1,0,NOVICE,NOVICE,SMALL,923000,COLD,35
ORGANIC,Germany,26,MALE,PhD,EMPLOYEE,HEALTHCARE,83000,NEGATIVE,Yes,1,0,BASIC,EXPERT,MEDIUM,786000,COLD,28
PAID,India,28,FEMALE,MASTER,OTHER,HEALTHCARE,46000,NEGATIVE,Yes,2,0,BASIC,NOVICE,SMALL,640000,COLD,16
ORGANIC,Brazil,37,MALE,BACHELOR,OTHER,FINANCE,57000,NEGATIVE,Yes,2,0,BASIC,EXPERT,MEDIUM,903000,COLD,26
OTHER,China,33,FEMALE,PhD,UNEMPLOYED,FINANCE,80000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,567000,COLD,43
REFERRAL,India,34,FEMALE,BACHELOR,EMPLOYEE,FINANCE,30000,NEUTRAL,No,2,0,NOVICE,NOVICE,SMALL,233000,COLD,33
OTHER,India,21,OTHER,MASTER,UNEMPLOYED,TECHNOLOGY,39000,NEUTRAL,No,2,0,BASIC,NOVICE,MEDIUM,201000,COLD,40
PAID,Brazil,33,FEMALE,BACHELOR,BUSINESSMAN,TECHNOLOGY,23000,NEGATIVE,Yes,1,0,EXPERT,NOVICE,MEDIUM,962000,COLD,21
OTHER,Germany,22,FEMALE,BACHELOR,OTHER,FINANCE,48000,NEUTRAL,No,2,0,BASIC,NOVICE,SMALL,843000,COLD,37
PAID,Brazil,22,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,75000,NEGATIVE,Yes,2,0,NOVICE,BASIC,SMALL,234000,COLD,14
REFERRAL,Germany,23,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,76000,NEGATIVE,Yes,2,0,BASIC,EXPERT,MEDIUM,433000,COLD,28
PAID,Germany,20,FEMALE,PhD,UNEMPLOYED,FINANCE,51000,NEUTRAL,No,1,0,NOVICE,BASIC,MEDIUM,961000,COLD,31
OTHER,Germany,26,OTHER,BACHELOR,EMPLOYEE,FINANCE,27000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,653000,COLD,36
OTHER,France,35,FEMALE,PhD,OTHER,HEALTHCARE,52000,NEGATIVE,Yes,2,0,EXPERT,NOVICE,MEDIUM,825000,COLD,28
OTHER,Germany,39,OTHER,BACHELOR,UNEMPLOYED,FINANCE,80000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,615000,COLD,20
REFERRAL,Pakistan,25,FEMALE,MASTER,EMPLOYEE,FINANCE,55000,NEGATIVE,No,1,0,EXPERT,EXPERT,MEDIUM,737000,COLD,39
REFERRAL,India,25,MALE,PhD,EMPLOYEE,HEALTHCARE,65000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,222000,COLD,32
REFERRAL,China,39,FEMALE,BACHELOR,BUSINESSMAN,HEALTHCARE,63000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,765000,COLD,30
REFERRAL,Brazil,20,MALE,PhD,EMPLOYEE,HEALTHCARE,79000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,506000,COLD,20
OTHER,Germany,21,MALE,BACHELOR,OTHER,HEALTHCARE,65000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,751000,COLD,21
ORGANIC,Germany,24,OTHER,MASTER,OTHER,FINANCE,58000,NEGATIVE,Yes,1,0,EXPERT,NOVICE,MEDIUM,678000,COLD,16
ORGANIC,Brazil,24,MALE,BACHELOR,UNEMPLOYED,FINANCE,56000,NEUTRAL,No,2,0,NOVICE,EXPERT,SMALL,830000,COLD,37
REFERRAL,Germany,39,MALE,BACHELOR,UNEMPLOYED,FINANCE,76000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,234000,COLD,29
OTHER,China,18,FEMALE,BACHELOR,BUSINESSMAN,FINANCE,81000,NEGATIVE,Yes,2,0,EXPERT,BASIC,MEDIUM,379000,COLD,27
OTHER,India,33,FEMALE,BACHELOR,BUSINESSMAN,HEALTHCARE,89000,NEGATIVE,Yes,2,0,BASIC,BASIC,MEDIUM,458000,COLD,43
OTHER,China,29,FEMALE,BACHELOR,EMPLOYEE,FINANCE,97000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,819000,COLD,28
OTHER,Pakistan,38,FEMALE,PhD,OTHER,TECHNOLOGY,88000,NEUTRAL,Yes,1,0,NOVICE,EXPERT,SMALL,315000,COLD,32
REFERRAL,India,30,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,75000,NEGATIVE,Yes,1,0,BASIC,BASIC,MEDIUM,343000,COLD,43
OTHER,Brazil,28,FEMALE,BACHELOR,OTHER,HEALTHCARE,77000,NEUTRAL,No,1,0,EXPERT,BASIC,MEDIUM,354000,COLD,34
PAID,Germany,33,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,84000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,239000,COLD,16
PAID,India,29,MALE,PhD,EMPLOYEE,HEALTHCARE,86000,NEGATIVE,Yes,2,0,NOVICE,EXPERT,SMALL,139000,COLD,26
ORGANIC,Pakistan,24,FEMALE,PhD,OTHER,FINANCE,73000,NEGATIVE,Yes,2,0,EXPERT,BASIC,MEDIUM,341000,COLD,17
ORGANIC,Brazil,33,MALE,MASTER,UNEMPLOYED,FINANCE,65000,NEGATIVE,No,2,0,EXPERT,NOVICE,SMALL,206000,COLD,36
ORGANIC,Brazil,30,OTHER,PhD,OTHER,TECHNOLOGY,55000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,645000,COLD,17
REFERRAL,Brazil,37,FEMALE,PhD,OTHER,FINANCE,37000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,156000,COLD,41
ORGANIC,France,26,MALE,MASTER,EMPLOYEE,HEALTHCARE,59000,NEGATIVE,Yes,2,0,BASIC,BASIC,MEDIUM,812000,COLD,39
OTHER,Pakistan,24,OTHER,BACHELOR,EMPLOYEE,HEALTHCARE,72000,NEGATIVE,Yes,2,0,BASIC,NOVICE,SMALL,332000,COLD,11
REFERRAL,Pakistan,23,FEMALE,BACHELOR,EMPLOYEE,HEALTHCARE,41000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,152000,COLD,41
REFERRAL,China,37,OTHER,MASTER,UNEMPLOYED,TECHNOLOGY,20000,NEGATIVE,Yes,1,0,NOVICE,BASIC,SMALL,183000,COLD,42
ORGANIC,Germany,22,FEMALE,MASTER,EMPLOYEE,FINANCE,98000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,153000,COLD,36
REFERRAL,China,32,OTHER,BACHELOR,OTHER,TECHNOLOGY,96000,NEGATIVE,Yes,1,0,BASIC,BASIC,MEDIUM,644000,COLD,16
ORGANIC,Pakistan,37,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,28000,NEGATIVE,No,1,0,BASIC,NOVICE,SMALL,954000,COLD,33
ORGANIC,India,37,OTHER,BACHELOR,EMPLOYEE,FINANCE,54000,NEGATIVE,Yes,2,0,BASIC,EXPERT,MEDIUM,124000,COLD,14
OTHER,France,34,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,90000,NEGATIVE,Yes,1,0,NOVICE,BASIC,MEDIUM,234000,COLD,30
REFERRAL,Brazil,19,MALE,PhD,OTHER,FINANCE,90000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,MEDIUM,292000,COLD,27
ORGANIC,Pakistan,18,FEMALE,PhD,UNEMPLOYED,HEALTHCARE,80000,NEGATIVE,Yes,2,0,EXPERT,NOVICE,SMALL,149000,COLD,20
ORGANIC,France,39,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,85000,NEUTRAL,No,2,0,EXPERT,NOVICE,MEDIUM,973000,COLD,32
PAID,Pakistan,24,FEMALE,BACHELOR,OTHER,HEALTHCARE,28000,NEGATIVE,Yes,1,0,NOVICE,BASIC,SMALL,288000,COLD,34
PAID,France,24,MALE,BACHELOR,OTHER,FINANCE,62000,NEGATIVE,Yes,1,0,NOVICE,BASIC,SMALL,309000,COLD,28
ORGANIC,Pakistan,31,MALE,PhD,EMPLOYEE,FINANCE,75000,NEGATIVE,Yes,2,0,BASIC,EXPERT,MEDIUM,345000,COLD,10
REFERRAL,France,35,FEMALE,BACHELOR,EMPLOYEE,FINANCE,50000,NEUTRAL,No,2,0,EXPERT,NOVICE,MEDIUM,844000,COLD,43
REFERRAL,China,27,MALE,MASTER,EMPLOYEE,HEALTHCARE,41000,NEGATIVE,Yes,1,0,NOVICE,NOVICE,SMALL,450000,COLD,15
OTHER,China,20,OTHER,MASTER,OTHER,TECHNOLOGY,51000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,470000,COLD,28
PAID,Pakistan,32,MALE,PhD,UNEMPLOYED,HEALTHCARE,32000,NEGATIVE,No,2,0,EXPERT,EXPERT,MEDIUM,629000,COLD,36
OTHER,Pakistan,33,OTHER,BACHELOR,EMPLOYEE,FINANCE,54000,NEGATIVE,Yes,2,0,NOVICE,EXPERT,SMALL,144000,COLD,17
OTHER,China,29,MALE,MASTER,UNEMPLOYED,FINANCE,32000,NEGATIVE,Yes,1,0,NOVICE,NOVICE,SMALL,571000,COLD,11
ORGANIC,India,28,OTHER,PhD,BUSINESSMAN,HEALTHCARE,29000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,128000,COLD,40
ORGANIC,Pakistan,30,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,25000,NEGATIVE,Yes,2,0,NOVICE,BASIC,MEDIUM,845000,COLD,19
PAID,Germany,24,FEMALE,PhD,EMPLOYEE,FINANCE,55000,NEGATIVE,No,2,0,EXPERT,BASIC,MEDIUM,756000,COLD,34
PAID,India,26,OTHER,MASTER,EMPLOYEE,HEALTHCARE,73000,NEUTRAL,No,2,0,NOVICE,BASIC,SMALL,881000,COLD,37
REFERRAL,China,26,FEMALE,MASTER,UNEMPLOYED,FINANCE,77000,NEUTRAL,Yes,2,0,NOVICE,BASIC,SMALL,274000,COLD,39
OTHER,China,24,FEMALE,BACHELOR,BUSINESSMAN,FINANCE,20000,NEGATIVE,Yes,2,0,EXPERT,NOVICE,MEDIUM,105000,COLD,34
REFERRAL,China,29,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,91000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,493000,COLD,27
PAID,China,20,MALE,PhD,UNEMPLOYED,TECHNOLOGY,69000,NEUTRAL,No,1,0,NOVICE,NOVICE,SMALL,590000,COLD,35
REFERRAL,India,24,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,95000,NEUTRAL,Yes,1,0,BASIC,NOVICE,SMALL,857000,COLD,32
ORGANIC,Pakistan,27,MALE,BACHELOR,OTHER,TECHNOLOGY,47000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,405000,COLD,10
OTHER,Pakistan,29,MALE,PhD,UNEMPLOYED,FINANCE,30000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,SMALL,312000,COLD,29
ORGANIC,China,18,MALE,BACHELOR,OTHER,FINANCE,83000,NEGATIVE,Yes,2,0,EXPERT,NOVICE,SMALL,620000,COLD,26
REFERRAL,France,32,OTHER,PhD,OTHER,TECHNOLOGY,58000,NEGATIVE,Yes,2,0,NOVICE,NOVICE,SMALL,747000,COLD,23
PAID,France,25,OTHER,PhD,EMPLOYEE,TECHNOLOGY,67000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,336000,COLD,10
REFERRAL,China,31,OTHER,MASTER,EMPLOYEE,FINANCE,37000,NEGATIVE,Yes,1,0,BASIC,EXPERT,MEDIUM,547000,COLD,42
OTHER,Germany,35,OTHER,MASTER,UNEMPLOYED,FINANCE,28000,NEUTRAL,No,2,0,BASIC,NOVICE,MEDIUM,624000,COLD,35
PAID,Brazil,38,MALE,MASTER,BUSINESSMAN,FINANCE,20000,NEGATIVE,No,2,0,BASIC,NOVICE,MEDIUM,872000,COLD,43
PAID,China,26,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,45000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,771000,COLD,12
REFERRAL,Brazil,32,MALE,MASTER,OTHER,FINANCE,30000,NEGATIVE,Yes,2,0,BASIC,BASIC,MEDIUM,581000,COLD,22
PAID,China,34,FEMALE,MASTER,EMPLOYEE,TECHNOLOGY,42000,NEGATIVE,No,1,0,BASIC,NOVICE,MEDIUM,730000,COLD,31
PAID,Brazil,33,FEMALE,PhD,UNEMPLOYED,HEALTHCARE,25000,NEGATIVE,Yes,2,0,EXPERT,NOVICE,MEDIUM,534000,COLD,37
PAID,Germany,33,FEMALE,BACHELOR,BUSINESSMAN,HEALTHCARE,40000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,551000,COLD,23
PAID,Germany,27,FEMALE,PhD,BUSINESSMAN,HEALTHCARE,93000,NEUTRAL,No,1,0,BASIC,NOVICE,SMALL,468000,COLD,44
OTHER,France,20,MALE,MASTER,UNEMPLOYED,HEALTHCARE,41000,NEGATIVE,Yes,1,0,BASIC,NOVICE,MEDIUM,828000,COLD,26
REFERRAL,India,31,MALE,MASTER,EMPLOYEE,TECHNOLOGY,89000,NEUTRAL,Yes,2,0,NOVICE,NOVICE,MEDIUM,906000,COLD,42
ORGANIC,India,26,MALE,BACHELOR,OTHER,HEALTHCARE,59000,NEUTRAL,Yes,2,0,NOVICE,BASIC,MEDIUM,315000,COLD,35
PAID,Germany,22,OTHER,PhD,BUSINESSMAN,HEALTHCARE,37000,NEUTRAL,Yes,1,0,BASIC,EXPERT,SMALL,262000,COLD,31
OTHER,France,24,OTHER,BACHELOR,EMPLOYEE,TECHNOLOGY,97000,NEGATIVE,Yes,1,0,BASIC,NOVICE,SMALL,370000,COLD,12
REFERRAL,France,37,OTHER,PhD,EMPLOYEE,FINANCE,91000,NEUTRAL,Yes,2,0,BASIC,BASIC,SMALL,415000,COLD,34
PAID,India,26,MALE,PhD,OTHER,HEALTHCARE,95000,NEUTRAL,Yes,1,0,NOVICE,BASIC,MEDIUM,600000,COLD,43
REFERRAL,China,25,OTHER,MASTER,EMPLOYEE,HEALTHCARE,97000,NEGATIVE,Yes,1,0,EXPERT,NOVICE,MEDIUM,679000,COLD,28
ORGANIC,Germany,27,MALE,BACHELOR,BUSINESSMAN,HEALTHCARE,51000,NEGATIVE,No,2,0,NOVICE,EXPERT,MEDIUM,116000,COLD,41
REFERRAL,Brazil,38,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,39000,NEGATIVE,Yes,1,0,NOVICE,EXPERT,MEDIUM,184000,COLD,27
REFERRAL,France,25,MALE,MASTER,BUSINESSMAN,TECHNOLOGY,22000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,546000,COLD,10
ORGANIC,France,18,OTHER,BACHELOR,BUSINESSMAN,HEALTHCARE,48000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,377000,COLD,12
