Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
ORGANIC,Pakistan,26,MALE,BACHELOR,OTHER,TECHNOLOGY,52000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,108000,COLD,22
ORGANIC,India,36,FEMALE,BACHELOR,OTHER,TECHNOLOGY,79000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,964000,COLD,43
OTHER,Brazil,23,OTHER,BACHELOR,UNEMPLOYED,FINANCE,56000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,789000,COLD,19
OTHER,Germany,29,FEMALE,PhD,EMPLOYEE,FINANCE,73000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,338000,COLD,42
REFERRAL,India,32,MALE,MASTER,OTHER,FINANCE,69000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,464000,COLD,42
REFERRAL,Brazil,18,MALE,PhD,UNEMPLOYED,HEALTHCARE,40000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,937000,COLD,42
PAID,Brazil,19,OTHER,MASTER,EMPLOYEE,HEALTHCARE,62000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,283000,COLD,13
PAID,India,19,FEMALE,BACHELOR,EMPLOYEE,HEALTHCARE,36000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,857000,COLD,42
OTHER,Germany,20,OTHER,MASTER,EMPLOYEE,FINANCE,66000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,839000,COLD,10
PAID,Pakistan,19,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,72000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,483000,COLD,36
ORGANIC,China,23,MALE,MASTER,EMPLOYEE,HEALTHCARE,56000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,518000,COLD,42
PAID,Germany,31,OTHER,MASTER,UNEMPLOYED,TECHNOLOGY,67000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,790000,COLD,30
PAID,India,20,OTHER,PhD,EMPLOYEE,HEALTHCARE,38000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,523000,COLD,10
ORGANIC,Pakistan,21,MALE,MASTER,EMPLOYEE,HEALTHCARE,64000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,593000,COLD,39
ORGANIC,China,38,OTHER,PhD,EMPLOYEE,TECHNOLOGY,70000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,724000,COLD,25
PAID,Pakistan,34,MALE,MASTER,UNEMPLOYED,FINANCE,33000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,392000,COLD,34
PAID,Pakistan,18,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,22000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,427000,COLD,25
ORGANIC,Pakistan,19,OTHER,MASTER,UNEMPLOYED,TECHNOLOGY,49000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,273000,COLD,32
OTHER,Germany,19,MALE,MASTER,UNEMPLOYED,FINANCE,43000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,506000,COLD,38
REFERRAL,China,28,FEMALE,PhD,OTHER,FINANCE,40000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,475000,COLD,44
OTHER,Germany,29,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,52000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,845000,COLD,16
PAID,France,37,MALE,PhD,OTHER,FINANCE,23000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,841000,COLD,12
ORGANIC,France,25,OTHER,MASTER,OTHER,HEALTHCARE,78000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,917000,COLD,28
OTHER,China,30,OTHER,BACHELOR,OTHER,TECHNOLOGY,66000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,152000,COLD,15
REFERRAL,Germany,31,MALE,MASTER,UNEMPLOYED,FINANCE,73000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,466000,COLD,40
PAID,China,24,FEMALE,MASTER,EMPLOYEE,FINANCE,79000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,721000,COLD,27
PAID,China,25,FEMALE,MASTER,UNEMPLOYED,TECHNOLOGY,52000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,526000,COLD,19
OTHER,Brazil,31,MALE,PhD,UNEMPLOYED,HEALTHCARE,68000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,452000,COLD,40
OTHER,France,23,FEMALE,BACHELOR,OTHER,FINANCE,65000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,688000,COLD,15
ORGANIC,India,31,FEMALE,BACHELOR,OTHER,HEALTHCARE,47000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,507000,COLD,11
ORGANIC,France,36,MALE,MASTER,UNEMPLOYED,HEALTHCARE,78000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,952000,COLD,34
PAID,Pakistan,26,OTHER,MASTER,OTHER,HEALTHCARE,48000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,411000,COLD,17
PAID,India,24,FEMALE,PhD,UNEMPLOYED,FINANCE,58000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,581000,COLD,16
REFERRAL,Brazil,37,OTHER,BACHELOR,EMPLOYEE,TECHNOLOGY,41000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,280000,COLD,22
ORGANIC,Pakistan,23,MALE,PhD,EMPLOYEE,TECHNOLOGY,45000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,478000,COLD,28
REFERRAL,Brazil,30,MALE,PhD,UNEMPLOYED,TECHNOLOGY,67000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,598000,COLD,11
OTHER,China,33,FEMALE,PhD,OTHER,FINANCE,69000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,309000,COLD,14
REFERRAL,China,30,OTHER,PhD,OTHER,TECHNOLOGY,61000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,606000,COLD,23
OTHER,France,34,MALE,MASTER,EMPLOYEE,TECHNOLOGY,68000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,298000,COLD,15
OTHER,China,31,OTHER,PhD,EMPLOYEE,TECHNOLOGY,41000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,688000,COLD,18
ORGANIC,China,22,OTHER,BACHELOR,EMPLOYEE,HEALTHCARE,54000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,956000,COLD,39
OTHER,France,39,MALE,PhD,OTHER,TECHNOLOGY,69000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,526000,COLD,42
OTHER,Pakistan,28,OTHER,PhD,EMPLOYEE,TECHNOLOGY,79000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,882000,COLD,19
OTHER,France,31,OTHER,PhD,OTHER,FINANCE,47000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,676000,COLD,32
OTHER,Pakistan,24,FEMALE,PhD,EMPLOYEE,HEALTHCARE,28000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,157000,COLD,41
OTHER,Brazil,29,MALE,PhD,EMPLOYEE,HEALTHCARE,27000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,706000,COLD,42
OTHER,France,19,MALE,BACHELOR,UNEMPLOYED,HEALTHCARE,76000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,593000,COLD,32
PAID,Brazil,38,FEMALE,MASTER,EMPLOYEE,HEALTHCARE,56000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,748000,COLD,37
ORGANIC,India,25,MALE,BACHELOR,OTHER,FINANCE,55000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,761000,COLD,39
REFERRAL,Germany,34,MALE,MASTER,OTHER,HEALTHCARE,70000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,166000,COLD,43
REFERRAL,India,20,FEMALE,BACHELOR,OTHER,HEALTHCARE,28000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,638000,COLD,18
ORGANIC,Brazil,27,MALE,MASTER,OTHER,TECHNOLOGY,28000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,205000,COLD,21
REFERRAL,China,29,MALE,PhD,EMPLOYEE,HEALTHCARE,61000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,766000,COLD,34
PAID,Brazil,19,FEMALE,BACHELOR,UNEMPLOYED,FINANCE,25000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,159000,COLD,32
ORGANIC,Germany,25,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,44000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,849000,COLD,23
REFERRAL,Pakistan,38,MALE,BACHELOR,OTHER,HEALTHCARE,43000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,859000,COLD,27
REFERRAL,Pakistan,21,FEMALE,BACHELOR,EMPLOYEE,TECHNOLOGY,32000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,248000,COLD,18
ORGANIC,India,24,FEMALE,BACHELOR,EMPLOYEE,FINANCE,68000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,630000,COLD,27
PAID,Pakistan,39,FEMALE,MASTER,OTHER,FINANCE,43000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,435000,COLD,40
ORGANIC,India,19,OTHER,PhD,UNEMPLOYED,HEALTHCARE,65000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,528000,COLD,10
OTHER,Brazil,38,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,46000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,847000,COLD,39
REFERRAL,China,21,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,27000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,281000,COLD,41
PAID,China,28,FEMALE,PhD,OTHER,TECHNOLOGY,46000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,414000,COLD,12
ORGANIC,Pakistan,27,OTHER,BACHELOR,EMPLOYEE,FINANCE,61000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,491000,COLD,23
ORGANIC,France,18,OTHER,MASTER,EMPLOYEE,HEALTHCARE,62000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,547000,COLD,38
REFERRAL,Pakistan,21,FEMALE,PhD,EMPLOYEE,HEALTHCARE,62000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,812000,COLD,44
OTHER,France,35,MALE,MASTER,EMPLOYEE,TECHNOLOGY,50000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,424000,COLD,21
REFERRAL,India,36,FEMALE,MASTER,EMPLOYEE,FINANCE,55000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,149000,COLD,24
OTHER,Germany,25,MALE,MASTER,OTHER,FINANCE,73000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,397000,COLD,22
PAID,China,21,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,22000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,665000,COLD,39
REFERRAL,France,32,OTHER,BACHELOR,UNEMPLOYED,FINANCE,43000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,748000,COLD,15
ORGANIC,China,21,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,69000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,429000,COLD,28
ORGANIC,Pakistan,25,OTHER,MASTER,OTHER,HEALTHCARE,54000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,542000,COLD,23
OTHER,China,39,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,55000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,499000,COLD,22
PAID,France,32,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,43000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,942000,COLD,17
PAID,Brazil,21,MALE,MASTER,UNEMPLOYED,FINANCE,46000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,806000,COLD,39
OTHER,Germany,35,FEMALE,PhD,OTHER,HEALTHCARE,72000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,174000,COLD,29
OTHER,India,18,MALE,BACHELOR,OTHER,TECHNOLOGY,51000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,139000,COLD,34
ORGANIC,France,20,MALE,MASTER,EMPLOYEE,TECHNOLOGY,66000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,199000,COLD,35
PAID,Germany,32,FEMALE,MASTER,EMPLOYEE,TECHNOLOGY,55000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,845000,COLD,22
REFERRAL,Brazil,36,OTHER,MASTER,OTHER,HEALTHCARE,63000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,131000,COLD,13
PAID,France,34,OTHER,MASTER,EMPLOYEE,HEALTHCARE,40000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,958000,COLD,23
OTHER,China,24,MALE,BACHELOR,UNEMPLOYED,HEALTHCARE,28000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,933000,COLD,33
REFERRAL,France,27,OTHER,BACHELOR,EMPLOYEE,HEALTHCARE,27000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,747000,COLD,14
PAID,Brazil,36,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,78000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,632000,COLD,13
OTHER,Pakistan,38,MALE,PhD,UNEMPLOYED,TECHNOLOGY,33000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,201000,COLD,16
ORGANIC,Germany,29,MALE,MASTER,UNEMPLOYED,FINANCE,21000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,202000,COLD,14
PAID,China,30,MALE,BACHELOR,EMPLOYEE,FINANCE,71000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,557000,COLD,18
PAID,France,30,OTHER,PhD,OTHER,HEALTHCARE,35000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,273000,COLD,37
ORGANIC,India,37,OTHER,MASTER,OTHER,HEALTHCARE,67000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,451000,COLD,15
PAID,Brazil,38,MALE,PhD,OTHER,FINANCE,61000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,229000,COLD,35
OTHER,China,23,FEMALE,PhD,UNEMPLOYED,HEALTHCARE,55000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,674000,COLD,40
PAID,China,35,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,44000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,169000,COLD,24
OTHER,India,33,MALE,MASTER,UNEMPLOYED,FINANCE,72000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,484000,COLD,42
ORGANIC,Germany,26,MALE,MASTER,EMPLOYEE,FINANCE,41000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,157000,COLD,38
ORGANIC,France,35,FEMALE,PhD,OTHER,FINANCE,57000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,461000,COLD,25
OTHER,France,19,FEMALE,BACHELOR,UNEMPLOYED,FINANCE,47000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,706000,COLD,18
OTHER,Germany,37,OTHER,PhD,UNEMPLOYED,FINANCE,30000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,130000,COLD,42
PAID,China,18,FEMALE,BACHELOR,EMPLOYEE,TECHNOLOGY,27000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,431000,COLD,21
PAID,China,32,FEMALE,MASTER,OTHER,FINANCE,32000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,704000,COLD,28
PAID,Germany,24,MALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,48000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,154000,COLD,39
PAID,Pakistan,20,MALE,MASTER,OTHER,FINANCE,23000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,452000,COLD,23
ORGANIC,France,22,MALE,BACHELOR,OTHER,HEALTHCARE,28000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,612000,COLD,16
PAID,Brazil,31,MALE,PhD,UNEMPLOYED,TECHNOLOGY,62000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,575000,COLD,11
PAID,Brazil,32,MALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,55000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,558000,COLD,24
OTHER,Brazil,39,MALE,PhD,OTHER,FINANCE,68000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,710000,COLD,39
PAID,India,25,OTHER,BACHELOR,OTHER,FINANCE,43000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,321000,COLD,13
PAID,Brazil,36,FEMALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,58000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,339000,COLD,27
REFERRAL,France,27,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,29000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,217000,COLD,22
OTHER,India,31,MALE,MASTER,OTHER,HEALTHCARE,26000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,559000,COLD,43
OTHER,India,23,FEMALE,MASTER,UNEMPLOYED,FINANCE,60000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,652000,COLD,26
OTHER,Brazil,38,OTHER,BACHELOR,OTHER,HEALTHCARE,26000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,114000,COLD,43
REFERRAL,India,27,OTHER,MASTER,EMPLOYEE,TECHNOLOGY,42000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,284000,COLD,42
PAID,India,25,FEMALE,MASTER,EMPLOYEE,HEALTHCARE,64000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,854000,COLD,36
OTHER,China,25,FEMALE,PhD,OTHER,FINANCE,51000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,165000,COLD,38
ORGANIC,Brazil,31,OTHER,BACHELOR,EMPLOYEE,FINANCE,67000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,455000,COLD,19
PAID,China,39,OTHER,PhD,EMPLOYEE,FINANCE,44000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,820000,COLD,39
REFERRAL,India,34,FEMALE,MASTER,EMPLOYEE,FINANCE,60000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,303000,COLD,21
PAID,Germany,38,FEMALE,PhD,UNEMPLOYED,TECHNOLOGY,72000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,437000,COLD,36
REFERRAL,India,32,MALE,PhD,EMPLOYEE,HEALTHCARE,54000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,628000,COLD,36
OTHER,Brazil,25,FEMALE,MASTER,UNEMPLOYED,HEALTHCARE,54000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,255000,COLD,41
PAID,China,31,FEMALE,PhD,EMPLOYEE,HEALTHCARE,61000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,995000,COLD,24
ORGANIC,Brazil,18,FEMALE,BACHELOR,OTHER,HEALTHCARE,31000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,570000,COLD,42
PAID,China,31,MALE,PhD,EMPLOYEE,HEALTHCARE,37000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,688000,COLD,21
OTHER,Germany,39,OTHER,PhD,EMPLOYEE,TECHNOLOGY,26000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,816000,COLD,22
PAID,France,38,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,41000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,807000,COLD,20
REFERRAL,France,26,FEMALE,MASTER,OTHER,HEALTHCARE,50000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,767000,COLD,28
PAID,Germany,39,MALE,BACHELOR,UNEMPLOYED,HEALTHCARE,45000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,814000,COLD,12
PAID,Pakistan,38,OTHER,PhD,OTHER,HEALTHCARE,48000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,713000,COLD,27
REFERRAL,India,29,FEMALE,MASTER,UNEMPLOYED,HEALTHCARE,53000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,373000,COLD,18
OTHER,Brazil,32,MALE,BACHELOR,UNEMPLOYED,FINANCE,28000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,743000,COLD,29
ORGANIC,France,29,FEMALE,BACHELOR,OTHER,HEALTHCARE,57000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,763000,COLD,39
REFERRAL,Pakistan,31,MALE,BACHELOR,EMPLOYEE,FINANCE,70000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,989000,COLD,16
REFERRAL,France,28,OTHER,BACHELOR,OTHER,TECHNOLOGY,66000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,770000,COLD,11
REFERRAL,China,21,FEMALE,MASTER,UNEMPLOYED,FINANCE,36000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,102000,COLD,24
ORGANIC,France,38,OTHER,MASTER,OTHER,FINANCE,74000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,172000,COLD,41
OTHER,Germany,35,FEMALE,BACHELOR,EMPLOYEE,FINANCE,48000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,527000,COLD,32
PAID,Germany,26,OTHER,MASTER,OTHER,HEALTHCARE,64000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,819000,COLD,31
ORGANIC,Pakistan,18,OTHER,PhD,UNEMPLOYED,FINANCE,29000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,586000,COLD,23
REFERRAL,Pakistan,34,FEMALE,MASTER,EMPLOYEE,FINANCE,72000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,178000,COLD,44
PAID,Germany,26,FEMALE,PhD,OTHER,TECHNOLOGY,60000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,785000,COLD,21
REFERRAL,Pakistan,20,MALE,PhD,OTHER,HEALTHCARE,43000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,928000,COLD,21
REFERRAL,India,34,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,31000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,380000,COLD,30
REFERRAL,India,37,OTHER,PhD,OTHER,FINANCE,45000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,437000,COLD,12
ORGANIC,India,31,FEMALE,BACHELOR,UNEMPLOYED,FINANCE,25000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,522000,COLD,11
PAID,France,24,OTHER,MASTER,EMPLOYEE,HEALTHCARE,74000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,826000,COLD,39
OTHER,India,37,FEMALE,BACHELOR,OTHER,HEALTHCARE,47000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,632000,COLD,42
PAID,Pakistan,38,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,57000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,694000,COLD,27
OTHER,Germany,26,FEMALE,PhD,UNEMPLOYED,TECHNOLOGY,57000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,108000,COLD,21
PAID,Pakistan,26,FEMALE,MASTER,UNEMPLOYED,FINANCE,52000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,772000,COLD,16
ORGANIC,China,26,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,36000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,264000,COLD,23
ORGANIC,India,25,MALE,PhD,UNEMPLOYED,HEALTHCARE,24000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,565000,COLD,31
PAID,Germany,35,OTHER,MASTER,OTHER,FINANCE,48000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,489000,COLD,32
ORGANIC,Pakistan,31,FEMALE,MASTER,UNEMPLOYED,FINANCE,53000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,850000,COLD,42
OTHER,Germany,28,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,47000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,413000,COLD,33
PAID,China,19,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,38000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,299000,COLD,37
OTHER,India,32,OTHER,MASTER,OTHER,FINANCE,42000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,602000,COLD,19
REFERRAL,China,36,FEMALE,BACHELOR,OTHER,HEALTHCARE,71000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,705000,COLD,14
ORGANIC,France,37,OTHER,BACHELOR,UNEMPLOYED,FINANCE,58000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,185000,COLD,33
ORGANIC,India,24,MALE,MASTER,EMPLOYEE,TECHNOLOGY,62000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,728000,COLD,29
OTHER,Germany,34,FEMALE,PhD,OTHER,HEALTHCARE,21000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,226000,COLD,33
REFERRAL,India,38,MALE,PhD,EMPLOYEE,HEALTHCARE,62000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,829000,COLD,42
PAID,India,23,FEMALE,PhD,OTHER,FINANCE,22000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,840000,COLD,28
PAID,Germany,29,MALE,PhD,EMPLOYEE,TECHNOLOGY,74000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,576000,COLD,29
PAID,China,37,OTHER,MASTER,OTHER,TECHNOLOGY,47000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,615000,COLD,35
PAID,India,20,FEMALE,MASTER,EMPLOYEE,TECHNOLOGY,36000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,181000,COLD,31
REFERRAL,Brazil,26,OTHER,BACHELOR,UNEMPLOYED,FINANCE,72000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,522000,COLD,44
OTHER,France,30,OTHER,PhD,OTHER,TECHNOLOGY,21000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,222000,COLD,14
REFERRAL,India,21,MALE,MASTER,OTHER,HEALTHCARE,73000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,976000,COLD,22
ORGANIC,India,25,FEMALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,49000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,468000,COLD,24
